# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416332294;0.40;4087.33;196240.12;0.00;140311.04;0.00;0.00;0.00;0.00
axle;60;1416332354;0.00;250.02;143265.41;0.00;110281.84;0.00;0.00;0.00;0.00
axle;60;1416332414;0.53;290.37;224524.51;0.00;84993.90;0.00;0.00;0.00;0.00
axle;60;1416332474;0.27;303.12;200588.92;0.00;83193.21;0.00;0.00;0.00;0.00
axle;60;1416332534;5.74;412.15;105366.87;0.00;35683.24;0.00;0.00;0.00;0.00
axle;60;1416332594;1.13;70.42;98703.87;0.00;6024.17;0.00;0.00;0.00;0.00
axle;60;1416332654;0.00;29.07;19139.22;0.00;83.60;0.00;0.00;0.00;0.00
axle;60;1416332714;0.47;36.54;70615.59;0.00;2528.22;0.00;0.00;0.00;0.00
axle;60;1416332774;0.33;33.95;90041.32;0.00;5262.40;0.00;0.00;0.00;0.00
