# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416331595;sda;242.22;6.80;58136.13;240.05;10.15;41.91;0.30;7.28
axle;60;1416331655;sda;2.56;0.00;471.74;184.47;0.01;3.12;0.26;0.07
axle;61;1416331715;sda;3.27;2.51;626.26;192.28;0.01;4.04;0.30;0.10
axle;60;1416331775;sda;4.45;29.95;804.68;187.73;0.02;5.56;0.35;0.15
axle;60;1416331835;sda;3.77;55.91;487.21;144.07;0.01;3.17;0.23;0.09
axle;60;1416331895;sda;0.84;0.00;56.12;67.20;0.00;0.32;0.16;0.01
axle;60;1416331955;sda;0.70;0.00;54.54;77.90;0.00;0.19;0.10;0.01
axle;60;1416332015;sda;0.65;0.00;52.79;81.23;0.00;0.10;0.10;0.01
axle;60;1416332075;sda;0.57;0.00;44.16;77.88;0.00;0.12;0.12;0.01
axle;60;1416332135;sda;0.60;0.00;59.21;98.44;0.00;0.11;0.11;0.01
axle;60;1416332195;sda;1.49;0.00;252.94;170.07;0.00;1.26;0.18;0.03
